리뷰
친절했음좋겠어요
깔끔
밀크티 맛이 특이한데 계속 먹다보면 중독됩니다 콘센트가 많아서 충전하기 좋아요
제가 갔던 그 날 단체손님이 있었는데 너무 시끄러워서 음료 받고 금방 나왔어요
그런 부분을 좀 더 신경써주셨음 좋겠어요
굿
굿
굿
굿
좋아요
디저트와 커피가 맛있습니다
분위기가 좋은 카페입니다
대화하기에도 좋고 혼자 공부하러 오기에도 좋아요
사장님께서 무척 친절하시도 불편한 사항을 말씀드리면 바로 대처해 주셔서 감사했습니다
굿굿
커피 맛있어요 인테리어도 이쁘고 사장님 친절하세요
출장 중 방문했는데요
차도 맛있고 친절해요
여직원분이 진짜 친절하시네요
감동
커피 맛있고 조용해서 편하게 마시고 왔어요
직원들이 친절하고 커피가 맛있어요
가게도 이쁘고 음료도 맛있어요
신제주 조용한 커피숍
굿
그냥조아요
와플 역시 맛있어요 
손님들 평균 연령대가 높은곳 
가게 내부 매우맹 매우맹 매우매우 추움 
커피맛 디저트 다 평범
이쁘네요
주차하기가 불편해요
좋아요
친절해요 
친절하십니다
크림 좋아하시는 분들에게 잘 맞을 듯
쿠폰도 있으면서 쿠폰도 안찍어줌 원두도 노맛
맛있고 친절해요
주차장도 있어서 좋아요
와플 맛있어요 넓어서 좋아요
케이크도 맛있어요 
인생 와플  존맛탱
스콘 대박 추천 합니다
우연히 들렀는데 카페 인테리어 예뻐서 확 눈에 띄었어요 개인카페 대부분 아메리카노 산미 강해서 안 좋아하는데 요기 아아 고소하고 맛있었어요
무난한 카페입니다 테이블이 낮아 약간 불편했어요
좋아욥
진짜 너무 맛있어요  와플 존맛  블루베리 요거트 개맛있어요 근데 사장님께서 살짝 불친절 하셔서  근데 너무 맛있어요
맛있어요
또가고싶네요
수박쥬스는 덜 달고 딸기라떼는 너무 다네요  가격대비 아쉬워요 분위기는 좋아요
