리뷰
굿
작지만 쉬었다가기 좋음
디저트 빵류 맛남
우리 아이는 공차보다 여기를 더 좋아해요
위치가 좋고 음료가 다양해서 좋아요
굿
가성비 완전 굿
맛도 좋고 집앞에 있고 시까지 하는 곳이라 자주 갈 듯 싶다
ㅤㄱㅠㅅ
시나몬카푸치노 향 좋다
재방문약속
이름에 감성 어쩌구 들어가는 곳들은 거르는 게 답
""
굿
맛있어요
편하게 테이크아웃해서 커피마시기 좋습니다
굿
맛있어요 저렴해요
아아 가성비 굿
달고나 커피에 달고나가 진짜 많이 들어서 좋음
굿
좋어요
커피 맛집강추강추
먹어 본 커피중 최악 이런커피가 체인점 충격입니다
천원짜리 커피보다 못한 맛없는커피 너무심해요
매장이청결해요
맛있어요
오늘도 식사후 감성 요거트 스무디
굿
굿
굿
아이가 이집 버블티를 너무 좋아해요
가까운곳이라 아주 가끔 가는곳
저녁 식사후 카페 들러서 딸이 좋아하는 음료로 두개 
커피 한잔
평타치
소금빵은 그냥 바게트맛
딸기꿀꺽라떼 맛나요
메가커피바로앞에있어요
가격은비슷해요
취향차이
리터 아메리카노 좋네요 양 혜자 스러워요
좋아요
딴 건 몰라도 아메리카노는 스벅보다 맛있음
""
특히 한라병원점에는 리터 병으로도 팔아서 일부러 사러 분을 달려 옴
아메리카노 산미 많은 거 좋아하는 사람 여기라구 여기
""
음료가 맛있고 친절하세요
아침 일찍 오픈해서 좋아요
커피 맛있고 사장님 완전 친절해요
굿
굿
""
조숩니다
숙소 앞이라 자주 가게 되네요
롯데시티호텔 근처 숙소에서는 이용하기 편하고 좋아요
좋아요
인테리어 문구가 인상 깊어서 찍었어요 
굿
굳
굿
저렴합니다
맛있아요
가성비가 좋았어요
커피맛도 괜찮았고요
다시 갈 의향도 있습니당
굿
굿
분위기가 좋아요
굿
굿
굿
굿
남직원분 친절하세요
사장님이 너무 친절하세요
굿
굿
구
굿
커피 맛있어요
서주 밀크쉐이크 달달 맛남
굿굿 
""
굿
굿
""
조아요
항상 친절하신 사장님 
""
맛있고 직원분들 친절하세요
매장은 조금 좁은편
굿
다 맛잇어요
코코넛맛있네용
빠르고 친절해요
보통이었어요
굿
굿
수박쥬스 맛있어요
굿
굳
맛있어요
조아요
친절해요
친절해요
메뉴가 다양하네요
근처숙소에 묵어서 자주 방문했는데 커피 맛도 좋구 종류도 다양해서 좋았어요
굿
굿
가격이 저렴한데
양이 많고 커피가 괜찮네요
가격 저렴해서 좋아요
처음왔는데 굿 가성비 갑
가성비 카페
커피가 저렴하고 맛도 괜찮아요
직원분들이 엄청 친절하세요
여기 여사장님 정말 친절하세용
맛있어요
좋아요
좋아요
사장님이 너무 친절해요
