리뷰
진짜 대박 짱짱맛있어요
키오스크로 주문하며 오픈 주방으로 깔끔합니다
베이컨 해쉬버거 맛있어요
굿
자주 가서 먹는 햄버거집
모두 친절하세요
쉬림프버거 맛있어요
프랭크버거
맛있어요
깨끗하고 친절해요
기본버거도 맛있고 쉬림프버거도 맛있어요
친절하시고 매장도 깨끗해요 
아이랑 자주 가고 있어요
오늘은 포장으로
제일 무난한 햄버거인  
프랭크버거  로 주문했습니다
재료가신선해서 좋았고
소스 간도 짜지않아서 개인적으로 
맛나게 잘먹었습니다
앞전에는 머쉬룸버거 세트를
주문해서 먹어 섰는데
소스가 많이 짜서 개인적으로
먹기가 좀별루였는데
오늘의 햄버거 소스 양
아주 만족했습니다
수제버거지만 단품 가격이 저렴해서 가성비가 좋아요
맛있어요
친절하고 가성비 좋아요
즉석에서 주문후 조리해서 신선해요
프랭크버거 제주도청점
깨끗하고 맛있어요
주문하면 그때부터 시작해서
신선하네요
맛있어요
너무 맛있어요
프랭크버거 패티를 바로 구워서 넣어서 만들어주십니다
너무 맛있어요
쉬림프버거는 별루
핫 아메리카노 양이 정말 많네요
""
라지세트와 레귤러세트 주문했는데 개인적으로 레귤러가 더 맛있어요
베이컨치즈보다 치즈가 더맛있어요
다음엔 패티 장 짜리 먹어봐야겠어요
맛있고 친절하십니다
""
단 감튀는 별로에요
다음에는 단품으로 먹어야겠어요
학교앞 작은 햄버거가게 인데
재료가 신선성하고 맛있어요
사이즈업하면 고기가 커서 더 맛있어요
라지세트 아닌 레귤러세트만으로도 포만감 있어요
빵 버거 패티나 토마토는 두툼하다 느껴지진 않았지만 씹는 느낌이 괜찮고 재료가 신선하고 부드러워요
시즈닝과 소스가 재료와 잘 어우러져 맛있고요
가성비도 좋고 종류도 다양해서 또 올 거 같아요
""
감자튀김이 짜지않고 질기거나 딱딱하지 않아서 좋아요
케첩 개나 주시던데 그냥 먹어도 맛있어요
아이스커피 맛도 괜ㅤㅊㅏㅀ은데 아이스로만 되는건지 제가 핫으로 선택을 안한 건지 그게 살짝 아쉽네요
매장안에 에어컨을 튼 거 같은데 어깨가 살짝 추워서 따뜻한 커피가 좋았을 거 같아요
 
다음엔 벗이랑 같이 올게욤
감사합니다
단품이 원이라 저렴해요 번을 버터에 구워서 바삭하구 마싯어요
햄버거 맛있습니다
맛있어요 매장도 깔끔해요
친절하고 맛있어요
햄버거가 바로 만들어서 따뜻하고 패티도 맛있고 빵도 부드럽고 맛있어요
햄버거집이 주변에 없어서 먹고 싶을때 이용해요
매장도 엄청 청결하고 사장님과 직원분들 모두 친절하셔서 버거도 너무 맛있었지만 기분도 좋았어요 다음에 또 가려구요
잘 먹고 갑니다
포장해와서 만족스러운 한 끼 식사했습니다 넘 맛있고 원 가격이 정말 착해요
오늘 오후 시 전쯤에 전화주문해서 먹었어요 사진도 못 찍고 먹을만큼 프랭크버거 좋아하는데 오늘은 특히 전화주문 받으신분이 꼼꼼하게 확인해주시고 조심히 오란말까지 해주실 정도로 친절하게 응대해주셔서 더 행복하게 먹었던 것 같아요 감사합니다
소스가 메인이네요
맛있습니다
제주 프랭크버거중에서 제일 맛있네요
같은 재료라도 솜씨들이 달라 맛이 다 다른데 이집이 제일 나아요
감튀도 깨끗한 기름에서 저당히 잘 튀겨 엄청 맛있고 버거도 패티를 잘구워 정말 만족스러워요 
프렌차이즈는 육지에서 먹던거랑 같을거라 생각하고 제주에서 시켜보면 정말 형편없는데가 많거든요
참고들 하세요
굳
애용하는프랭크버거 집근처라서더좋습니다
프랭크버거가 집 근처에 생겨서 너무 좋아요
버거랑 감튀는 맛있었고 밀크쉐이크는 조금 더 오래 갈아주시면 좋을 것 같아요
큰 얼음덩어리도 세네 개 나왔고 다른 입자도 좀 큰 편인 듯
보통 밀크쉐이크가 설빙 얼음이라면 오늘 먹은 밀쉐는 옛날과일빙수얼음
직원분들은 친절하셨습니다
다시 갈아달라고 하면 갈아주셨지 싶은데 귀찮아서 그냥 먹었어요
맛있다는 얘기를 주변에서 많이 들어 한 번 가봤습니다 다른 프랜차이즈들과는 다르게 신선하게 맛있는 느낌과 수제버거 먹는 느낌을 동시에 받아서 맛있게 먹었습니다
매장이 깨끗하고 청결하고 직원분들이 아주 친절하시네요
패티가 정말 실하고 맛있었어요
잘 구워 육즙도 풍부하고 냄새도 전혀 나지 않아 정말 맛있게 먹었어요
속재료 토마토상추등이 엄청 신선한것을 사용하신듯요
특히 머슈룸버거가 대박 맛있네요
소스가 넘 잘 어울리고 고급진 맛이었어요
""
재료에 진심을 다한 매장이라 앞으로 대박나실듯요
넘 흡족하게 맛있었던 점심이었어요
오픈한지 얼마 안됐는데 조리하시는 분 마스크머리망 쓰시고 위생장갑낀 손으로 행주잡았다가 빵잡았다가 하지말아주세요
사장님과 직원분들이 정말 친절하셔서 또 가고 싶은 매장이에요 
