리뷰
맛있어요
배달 주문해서 먹었는데 맛있고 푸짐해요
떡볶이가 너무 먹고 싶어서 검색해서 왔는데 완전 대만족이에요 떡볶이 매콤달콤하고 튀김도 눅눅하지 않고 맛있어요 
양도 푸짐하고 맛있어요 번창하세요
맛있는 달 떡볶이
배민으로 주문해서 먹어보고 맛나서 분식 생각나면 먹는 곳입니다 오늘은 차타고 나온 김에 매장에서 포장 주문해서 먹었어요 초승달세트 구성이 넘 좋아요
집근처 가깝구 맛있어용 떡볶이먹을때마다 항상찾는곳 
야식먹기에 좋아요
쌀떡복이와 오뎅 강추입니다
가끔씩 달떡볶이 배달만 시켜먹다가 매장에 와보니 생각했던거 보다 넓고 그리고 매장이 깨끗해요 순대랑 떡볶이도 저렴하고 가격대비 양도 많이 주시네요그리고 직원분들도 친절해서 기분좋게 먹고갑니다
최고에요
가성비 대박 와서 꼭 먹어보세요 내 최애 분식집 
서귀포에도 생겨서 먹어봤지만여기가 더 맛있어서 제주시 올때마다 먹어요
추천이 많이 떠서 와봤는데 가게도 깨끗하고 음식도 맛있어보여요
사장님께서 너무 친절하세요
맛있어요
좋아요맛있어요
처음왔는데 순대가 넘맛있어요
아이랑 늘 와요
떡이 쫀득해서 아이가 특히 좋아해요
친절하시고 좋어요
항상 먹는 곳입니다 맛있어요
매장도 깔끔하고 음식도 맛있어요
늦은시간 이용가능하고 메뉴들이 다 맛있어요
맛있게 잘 먹었습니다
제주와서 매주하잔 할 안주로안성맞춤
근처에 숙소잡고 떡볶이 목고싶어서 왔는데 좋아요
혼밥하기 좋아요
굿
너무 맛있고 친절해요연동에 떡볶이는 달떡볶이밖에 생각이 안나요 
맛있게 잘 먹었습니다아
떡볶이 매콤하고 맛있어요 양도 많구요 
역시 달떡볶이 매우 강추  떡볶이 집은 당연 달떡
양도 많고 깨끗하고 정말 맛나요 친절하세요 순대 갑이네요
친절하고 가성비좋아요 떡볶이넘마시씀
깨끗하고 맛있어 떡볶이가 생각날때는 항상 달떡볶이를 찾는 답니다
 
울 아들도 치즈 떡볶이만 찾아요 
매장에서 먹으니까 더 맛있어요
양도 너무 많고 맛도 훌륭하네요
맛있네요덕분에 행복한 일요일이 됐네요
여행와서 저녁에 떡볶이 땡겨서 포장했어요 
키오스크 잘 되어있고 충전기도 구비되어 있고 매장도 깔끔해요
잘먹겠습니다 최공
떡볶이순대오뎅 맛있어요
엄청 친절하세요
포장해서 먹었는데 맛도 좋아요
매장이 깨끗하고 키오스크도 잘 되어있어서 좋습니다
반달세트 먹었는데 떡볶이는 맵지않고 맛있었어요
양도 푸짐했습니다
간이 고소해요
평소에 달떡볶이 좋아하는데 매장에 먹으러 왔어요 떡볶이 맛있어요
친절하고 맛나요 굿
밤에 출출해 숙소가까운 분식집ㅤㅊㅏㅊ다갔는데 밤시까지한다니 좋네요 맛있게 잘먹었어요 제주라고 한라봉두개 서비스 주셨네요 감사합니다
맛있어용양도많고대박나세용
굿굿
떡볶이가 맛있고 양도 많아요 옛날 떡볶이 같은 스타일제스타일이네요
제주와서 떡볶이 유목민이었는데 집근처에 우연히 들렀다가 맛나서 또왔어요 순대도 맛있고 특히오징어튀김 꼭 드셔주세요요
제주도에서 드디어 찾은 맛있는 떡볶이 국물 자작하게 있는 떡볶이를 찾았는데 여기서 만나네요  튀김도 바삭하고 순대도 비린 냄새가 없어서 좋아요  학교앞 분식집을 찾아온 느낌이랄까 맛있게 잘 먹었습니다 
굿 맛있어요
진짜 맛있어요
너무너무 양도 많고 맛있었어요
맛있어요
맛있네요 
여기 맛집입니다
떡볶이도 맛있고 튀김도 맛있어요
가격도 부담 없어 좋아요
달떡볶이 존맛탱
떡뽁이 맛나요
맛있어요
감사합니다
떡볶이 맵지 않고 달달해요
치킨마요 맛있네요
굳굳 다음에 또 방문할게요
한번씩 땡기는 중독성있는 떡볶이
비가와서 오늘은 떡볶이국물에 튀김 찍어먹으려구 포장하러 왔네요
많이파세요
떡볶이 맛있어요
롯데시티호텔 제주에 숙소 잡았는데 근처 떡볶이 먹고싶어 찾았는데 너무 맛있고 가성비 좋아요
번창하세요
맛있는 쌀떡볶이 최곱니다 번창하세요
늦게까지해서 좋아요 심지어 맛있어요 
맛있어요
한 번씩 생각나는 집이예요
양도많고 맛있고 깔끔한포장에 항상 잘되는 그런집
