리뷰
조용하고 깨끗한 카페에 친절하신 사장님까지
너무 좋아용  제원에 가실일 있으시면 꼭 가세용 버블티 너무 맛있어요
촉촉하고 부드럽고 달달구리한 타르트
넘 넘 맛있어요
진정 타르트 맛집
제원에 맛있는 타르트집 타로버블티도 맛있쩌요
에그타르트가 겉은 바삭하고 속은 부드러워요
완전맛있어요 생우유흑당버블티는
많이달지않고 펄이 쫀득하고 맛있습니다
에그타르트먹으러 갔는데 커피도 맛집이네요 재방문의사 
먹어본 에그타르트 중에 제일 맛있었어요
사장님도 친절하시고 집근처에 맛있는 디저트가게가 있어서 좋아요
""
지나가다가 길에있는 쇼케이스보고 매장들어갔는데 길가에있는건 없습니다
매장안에 에그타르트 두종류만 있어요
매장 간판도 안보고 들어갔는데 전주단이네요 밀크티 오랜만에 먹었는데 흑당버블티는 맛있어요 타로버블티는 제 스타일이 아니였고 생각보다 맛이없어 결국 버렸어요
만족합니다
굿
타르트 맛있어요  
얼린것도 너무 맛있어요 
따뜻하게 데워먹었어요 맛있어요
