리뷰
사장님 친절하시고 음식이 진짜 다 맛잇어요 그냥 최고임
이제 입 아파요 맛있다고 말하는거
""
배달로 매번 주문해서먹다가 매장이전하시면서 홀이생겨 방문해서 먹어봤는데 와진짜 크림새우 꿔바로우 완전바삭하고 부드럽고 맛있어요 갓나온튀김을 먹을수있으니 좋아요 양도 진짜 많이주시고 홀에서 친구들이랑 술마시면서 먹으니 편하고 더맛있게즐길수 있어서 좋네요 강추
최애 마라탕집
여기만가욧다른데가면 후회함
배 터질 것 같애요
국물이랑 맵기 계속 신경 써주시고 완전 친절하심
 완전 섬세하고 좋아욤 
담에 또또또또 갈게욤
완젼 친절하시구 맛있고 양도 많고
""
맨날 배민으로 먹었는데 이번에 홀 오픈해서 가서 먹었는데 역시나 맛있었어욤 
명에서 인분 먹은듯 
담에 또 갈게욤꿀맛탱댕
내가 고민을 왜 했을까 싶을정도로
맛있었어요
다른곳하고 틀린 매콤한 맛 
좋아요
굿좋아요
자꾸 생각나는 맛이예요
완전 맛있어요
친절해요
친절해요
맛집
마라탕 처음도전이였는데 나쁘지않았어요
잘먹었습니다
역시 마라는 소림마라 
양도 많고 딱 한국인 입맛 같아요
분모자 서비스로 넣어 주신 사장님 최고 
""
존맛  
굿
맛나요
마라탕단계가 저한텐 딱이네용
미니 꿔바로우도 둘이 먹기
베리 굿굿
집에서 혼밥 하려니 아쉬운 주말
동네 소림마라 를 지나며
늘 열심히 보기만 했는데
오늘은 용기내어 인분 포장해 왔어용
""
이거 인분 맞아
이게 첫마디 입니다
""
진짜 혼자 
번은 안주해도
될양 입니다 
""
국물만 가득한게 아니고
양도 어마무시 먹고 
또 먹고 덕분에 혼자
먹방 찍었네용
""
담엔 뀌바로우 볶음밥도
같이 먹고파용가족이랑
맛은 또 먹고 싶을 정도로 엄청 맛있었는데 포장할 때 보니까 깔끔하지는 않은 것 같아용 
마라탕맛집초보도 쉽게 즐길수있는 매콤알싸
속편한 마라마라양도 너무 푸지고 내스ㅤㅌㅘㄹ대로 추가추가  또 생각나는집
가성비 좋고 맛있어요
맛있어요
마라탕 맛있어요 
조아요
좋아요
최고에여
좋아요
쏘쏘
마라샹궈맛잇어요
맛있는데 짜요
마라샹궈 정말 맛있습니다
보장합니다
너무 맛있어요
맛있어요
좋아하는 집이에요
배달만 시켜먹긴했는데 항상 맛있어용
맛집
첫방문 때 푸짐하게 맛있게 먹었던터라 재방문했었는데 두번째 방문엔 양이 급 줄어서 만원어치가 아니라 실망했었거든요 이번이 세번째인데 역시 푸짐하고 맛있네요 역시 그땐 재료가 떨어졌었나봐요
강추 아 그리고 한국화된 마라탕치고 매운편이라 단계도 꽤 매우니까 참고하세요 전 호였음
최애 맛집
양도많고 맛있어여
양도많고 마찔이두 잘먹어여
