리뷰
학원근처 오늘김밥집
떡볶이랑 꼬마김밥 맛있어요
김밥이맛잇어요
맛좋습니다김밥맛집입니다
김밥 맛집
신제주 김밥전문점
아침부터 합니다
맛있어요
맛있어요
굿
친절하시고 음식이 빨리 나왔어요 
아침 일찍 식사 할 수 있고 가성비 좋아요 
라볶이 튀김 김밥 마싯어요
굿
한라신등산시 샀어요 굳굳
굿
굿
점심시간 여유가 없을때 혼자 가서 먹고는 해요 
빨리나와서 참 좋아요
소고기김밥 맛있네요
기본 김밥 찾았는데 만족했어요
기본김밥엔 햄 없어서 햄김밥으로 먹었어요
김밥먹고싶어서 첨 갔는데 빨리 포장해주시고 
맛도 좋네요
맛있어요 특히 소고기김밥 짱 맛
생각보다 너무 맛있어요
맛있어요
맛잇었어요
한라산등반을 위해 숙소주변 근처 찾던중 발견한곳
오픈시간시라 한라산 갈때 들려서 김밥 사가면 딱 좋을듯
계란이 아쥬 폭신폭신하고 맛있었다
근처 병원 갔다가 점심 포장하려고 들렸는데 좋아요
특이하게 햄이 없더라구요 우엉김밥이랑 기본김밥 먹었는데 둘 다 맛있어요
추천합니다
굿
햄없는 김밥이 좋네요
흑돈고기김밥참치오늘김밥 엄청 맛있게먹었습니다
굿
굿
맛있어요
아이가 분식먹고싶대서 방문했어요
쫄깃한 안성탕면이 진짜 집에서 끓이면 안나오는 그런맛이더라고요
라면 진짜 맛있구요
오늘김밥도 짭조롬한게 입에 짝 붙는 맛 그런 김밥입니다앗 그리고 오늘김밥에 햄이 안들어가서 더 맛있었어요
아이와 분식집가서 즐거운 추억 만들고 왔네요
좋아요
흑돈고기김밥이 뭘까했는데
돼지고기를 볶아 넣은거군요
약간 식감이 딱딱하게 느껴지기도 하지만 맛은 괜찮았습니다
치즈라볶이 양도 많고 좋네요
건강한 맛이구요
원산지 표시보니 고추가루가 국산이네요
재료가 좋으니 종종 가게 될거 같아요
김밥 맛있었습니당
김밥이 깔끔하고 맛있었어요 멸추김밥 맛있네요
김밥 너무 맛있어요
참치김밥먹었어요 
오늘만든 김밥 상호보고 먹었는데
밥알 딱딱한게 씹히구요 야채가 부실했어요
맛있어요
치즈떡볶이에 치즈가 없었다 
햄안들어가서 맘에 들어요 참치 흑돈김밥 맛있어요 쇠고기는 간이 너무 달아요
비싸요
굿
긋
""
맛있고 친절해요
김밥 맛있어요
맛있어요
맛있어요
떡볶이 맛있네요 집에서 육수내서 만든 맛이라고 해야하나  바쁘신데도 엄청 친절하시고
흑돈고기김밥 먹었는데 간장장조림한 고기느낌이었어요
담엔 참치김밥에 쫄면 먹고 싶네요
손님들이 제일 많이 찾으시는게 오늘김밥 아니면 참치김밥 같더라고요
탐나는전 결제도 됩니다
김밥 깔끔하고 맛있어요 흑돈과 소고기는 고기양념이 너무 달아요 좀 덜 달았으면 더 맛있을듯
맛잇어요
일주일에 한 번씩은 들리는데 영수증 리뷰는 처음이네요 기본김밥도 맛있고 다른 김밥도 맛있습니다 갈때마다 너무 친절하십니다 오늘은 아기와 함께
가서 꼬마김밥 샀는데 맛있네요 또 갈게요
평범한김밥집
김밥 맛있어요 소고기김밥이 너무 달아요 조금만 덜 달면 좋겠어요
새벽일찍오픈해서 한라산갈때이용해도 좋구맛잇어용
한라산가서 먹으려고 포장해갓어요
맛있었습니다
정성껏 싸는 김밥
흑돈고추 흑돈 참치 모두 맛있어요 조금 내 입맛엔 짜지만
맛있어요
맛있어요
떡볶이 라면 김밥 최고의 조합 
오늘늘김밥
오늘도 너무 맛있게 잘 먹었습니다 
기본김밥 치즈김밥 치즈떡볶이 만두 참 맛있다
매우 친절하십니다
""
맛있어요
언제나 믿고 먹는 오늘김밥
오늘도 너무 맛있게 잘 먹었습니당
비빔국수 참치김밥 당면만두 다 맛있어요
친절하고 좋아요
위치도 좋고요 잘 먹었습니다
감사합니다
맛있어요
굿
깔끔하고 맛있는 집
근처 분식 중 김밥 젤 맛있게 마신다
다만 시 전후로 재료가 소진되어 문을 닫는 경우가 왕왕 있으니 방문 전 전화문의 필수
연동에서 제일 맛있는 김밥집
번째 방문찍으면 또 리뷰남길께요
고추돈고기 김밥 고기양좀 보세요너무 맛있어여 한끼 그냥 해결되요 참치김밥도 사진 못찍었는데 참치가 가득 가득 들었어요 매운 떡볶이랑 꼭 같이 드세요
솔직히 맛있는거 모르겠어요 
그래도 번창하시길
흑돈고기고추김밥 내 스타일
떡볶이에 치즈 추가
고추참치김밥 너무 맛있어요참치도 많고 매콤하니번창하세요
맛 친절 굿
맛있어요김밥도떡볶이두요
사장님 너무친절하세요
생긴지얼마안된김밥집
맛이궁금해서참치김밥이랑매운떡볶이포장
가격도싸고맛있어요
속이 알차고 맛있어요 
우엉김밥 맛있다
좋아요
맛있어요
김밥이 맛있었어요
