리뷰
치킨마요덮밥 정말 맛있었어요 양도 많고 맛도 좋고 일석이조 혼밥하기도 좋아요
사장님 엄청 친절하시고 맛있습니다
굿
ㅤㄱㅜㅎ
혼밥하기 좋은 밥집
깨끗하고 맛있고 친절하고 양도 적당해서 아주 좋았어요
저녁 비행기로 왔는데 늦은 시간에도 영업중이라 오게되었어요 가성비 좋은거 같아요 추천합니다
매번 배달로 시켜 먹다가 늘 맛있어서 지나간 김에 혼밥해야 되서 들렸는데 여전히 늘 변함없이 맛있네요번창하세요
가성비 갑 맛도 보장입니다
큐브스테이크 추천합니다
혼밥하기도 좋구 맛도 가성비도 최곱니다
고기 비린내도 없구 맛있어용
제주와서 빼먹음 섭섭하다 생각이 들만큼 꼭 가야하는 맛집입니다 돼지갈비양념은 최애덮밥이지요 고기까지 추가해서 먹어야 포만감이 들고 또오겠습니다
인 메뉴처럼 각자 먹게끔 상차림이 아주 깔끔하게 나와요 사장님도 친절하시고 실내가 많이 시끄럽지 않아 더 만족스러운 식사였어요
혼밥하기 너무 좋은곳입니다 
가격도 착하지만  맛도 맛잇어서 
저는 너무 좋았답니다 
사장님도 친절하세요 
자주 방문 할 예정입니다 
목살 혹여나 냄새 날까 걱정했지만
맛있게 잘 먹고 갔습니다
대박나세여
굿
음식 퀄리티도 좋고 맛있어요 
제주도 왔으면 꼭 드셔보세용 굳굳
매장도 청결하고 직원분들이 친절해요 배달만 시켜먹다 매장에서 먹은 건 첨인데 바로 나온거 먹으니까 더 맛있네용
혼밥하기 좋네요
음식은 맛있고 직원분은 친절해서 자주 가고 있어요 혼밥을 하는 분께 추천
""
와사비 많을수록 더 마싯움
굿
굿
굿
자주가는 단골가게
친절하신 사장님 
맛있고 친절하세요
맛있어요 
와
여기 음식 짱이에요
무난무난한집
맛있게 잘먹었습니당
넘 맛있고
사장님도 친절하세요
고기도 많고 밥 양도 많고 무엇보다 너무 맛있었습니다 사이드로나온 가라아게랑 교자만두도 너무 맛있었습니다 사장님도 친절하시고 매장도 깨끗합니다 다음에 또 방문할게요
포장도 빨라요
양도 푸짐하고 맛도 좋았어요
큰 기대없이 간편하게 한 끼 때우려고 포장했는데 알차고 맛있어서 재방문 의사 있습니다
맛나고 친절하셔요 대창덮밥 소스 짜지 않아요
너무너무 맛있고 양도 제법 많아서 성인 남성이 먹기에도 좋아요 추천합니다
방문
친절하고 맛있어요
굿
음
친절하고 양많고 너무 짜지 않고 맛잇어요
늦은시간 밥못먹고헤매다헤매다 포기하고가는길에 발견한곳
애들이정말 폭풍먹방을찍었어요
맛있다맛있다하면서 다음에도 또갈예정임돠
맛있어요 장님 친절하시구 좋네용
덮밥에 생부추와 숙주 전 그냥그랬어요
대창덮밥 대창양이 많아요 가성비 좋고 정말 맛있게 먹었습니다
빨리나와서좋아요
맛있어요
친절하고 맛도 좋아요
큐브스테이크 덮밥 강추
치킨마요덮밥먹고 가족들먹을 밥까지 포장해서 갑니다 음식솜씨 
잘먹었어요
벌레많아요
연어 덕후인데 입에서 살살 녹네용
너무 맛있게 한끼 잘 해결했습니다 
맛있네요 소고기도 부드럽고 간도 적당해요 연어도 싱싱하네요 소스가 살짝 적은게 아쉬웠지만 맛있네요
기대이상으로 넘 맛나네요
덮밥엔 와사비도 새롭네요
혼밥족에게 강추
대창 양 엄청 많아요 따뜻할 때 먹으니 맛있어요
그냥 쏘쏘 혼자먹기 나쁘진않지만
두번은 안갈듯
매운항정살덮밥 맛있었어용
양도 푸짐하고 서비스도 최고 기분 좋게 식사할 수 있었어요 감사합니다 
""
포장해서 먹기 딱 좋음
가격만큼의 음식상태임
대창덮밥 먹어보고 맛있어서 또왔는데 
치킨마요도 너무 맛있어요
""
또올께용
대창덮밥 처음 먹어보는데 너무 맛있었어요 
대창도 엄청 많이 들어있어요 
치킨 두조각도 넘 맛있어요 또올께요
친절 맛나요
공항근처 가성비최고인거같아요
맛있어용
기본우동국물 가니쉬가 넘 실해요 그리고 홍라멘 예쁜 그릇에한번깜짝 푸짐한양에한번 깜짝조미료맛이아닌 얼큰한맛 에깜짝이요 그리고 덮밥 아이가먹을걸어찌아시고 와사비를빼주셨는지 쎈쓰가 넘치시는 사장님 대박나세요
맛나요
고기듬뿍덮밥
잘먹고 갑니다
가격도 착하고 맛도 너무 맛있어요친구들도 다들 잘먹었다네요
굿
오우 넘 맛나요정성이 느껴져서 너무 좋았습니다
매장은 깨끗해요
하지만 제가 두번째 손님이였던것 같은데 밥을 새로하기 귀찮으셨던건지 전날 남은밥으로 하신건지 뭔지 대창덮밥 안에 있는 밥이 거의 죽처럼 매우 질었어요
대창도 입에서 녹는 그런 부드러움이 절대 아니고 그냥 쏘쏘예요
이가격주고 먹을 바엔 다른거 먹을래요 다신 안와요
주문은 키오스크로 해요
밥 반찬과 물은 셀프예요
매운납작대창덮밥 많이 맵지 않고 대창 많이 들어있어요
소스가 좀 부족한 느낌 빼곤 간단한 한끼로 괜찮았어요
부채 증정 이벤트 중이네요
맛집 찾아보고 갔는데가격도 괜찮고 깔끔하고 맛났어요
스테이크덮밥 맛있어요 와사비랑스테이크조합은사실첨먹어보는데 조합너무좋네요소스도잘어울려서맛있게잘먹었어요 다만배달이넘바빠서 안에서먹으려니 좀민망했어요
느끼하지 않게 꽈리고추가 있는데 좋았고요 주문 하고 분 만에 나왔어요 깔끔하고 대창도 많아요
굿
굿
굿
맛있어요
좋아요
