리뷰
주변에 식사 후 차 맥주하기 좋네요
""
투다리오래된곳이지만
편안하고 친절하시고
음식맛도 굳
오랜만에 방문했는데 역시 추억의 투다리
추억의투다리
한잔하기좋아요
굿
굿
조용히 혼술하기 좋아요
그냥저냥합니다
좋아요
좋아요
""
좋아요
좋아요
이모님 혼자 일하셔서 많이 바빠보이셨어요
꼬치는 맛 그대롭니당
맛있어요
그냥저냥
