리뷰
""
고기 맛있어요
친절해요
맛있어요
예일갈비에서 갈비정식
예일갈비 갈비정식과 고등어정식
맛있어요
등갈비랑 오겹 먹었는데 맛있어요 정식도 있던데
가성비 좋은 것 같더라구요
맛있어요
갈비정식 맛있어요
가격도 저렴해요
정식 맛집
점심 맛있게 먹었습니다
추천추천
굿
겅바정식 끝내줘요
점심 정식 추천합니다
굿
점심으로 강추합니다
푸짐해요
예일갈비에서 점심먹방
고기도 맛있고 냉명도 맛있고 
언제가도 맛있어유  제가 애정하는 곳 입니다 
양념 갈비 양이 정말 많아요 인분 주문 했는데 인분 같은 인분이였어요 재방문 의사 있어요
근데 여름에는 좀 더울 듯  
갈비 말고 다른 정식도 있습니다
고기 맛있어요
