리뷰
돼지목장가서 실컷 먹었습니다 
""
비싼값에비해 서비스와 맛이 못따라오는거같아서 아쉽네요
굿
굿굿
엄청 맛집  굿굿
고기맛이정말 좋았어요
맛있게 잘 먹고 갑니다
진짜 너무 맛있었습니다 
사장님 직원분 두분 너무 친절하시고
음식도 밑반찬도 너무 맛있어서 너무 행복한 제주 여행이었습니다 앞으로 제발 돈쭐 나시길
기가 막히는 맛입니다 신선하구 입에서 고기가 사르르 녹는것 같습니다 꼭 드셔보셨으면 좋겠네요  진짜 강추합니다 맛집인정
서비스가 너무 친절하셔서 한번씩은 가보시면 좋을것 같아요 진짜 추천합니다
역시 고기는 고기다 고기가 너무 신선해 보이고 품질도 좋아보입니다 추천할게요
반찬도 종류별로 잘나오고 기본적인 맛도 좋습니다 기분좋게 식사하고 나와서 흐뭇하네요 추천합니다
샤브샤브도 엄청 맛있어요 육수도 깊은 맛에 야채도 고기도 많아서 배불리 먹었어요 완전 강추
맛있게 먹었어요
돼지오겹살 제주 흑돼지오겹살
둘 다 맛있어요
맛난다 맛나 오랜만에 맛나게 먹었네요  서비스도 친절하시구 무겁지 않은 분위기라 편하게 먹은것 같아요 추천합니다
솥뚜껑에 구워서 육즙이 싹 갇혀있고 겉바속촉해서 입에 딱 맞네요 맛있게 잘 먹었습니다
맛있아요
