리뷰
맛있어요
맛도 양도 모두 만족 돼지갈비는 그냥 여기만 시키묵네요
갈비랑 냉면이랑 된장찌개 다같이 먹고 싶은 날에는 항상 백두산 시킵니다  냉면도 미니냉면 있어서 좋아요 맛있습니당
푸짐하고 맛있어요
굿
배달 시켜서 먹엇는데 
한번씩 갈비된장찌개 냉면 먹고싶을때 가끔 먹습니다
갈비 배달 주문은 늘 백두산숯불갈비에서 
좋아요
맛잇네ㅤㅇㅛㅎ호ㅤㅎㅗㅎ
맛있어요
맛있어요
여기배달맛집입니다
좋아요
