리뷰
정말 가격대비 양도 어마어마하고요 착한 사장님이 요즘 같은 불경기에도 서비스도 팍팍 주시고 근데 무엇보다도 정말 맛있어요 오늘은 친구들이랑 홈파해서 할수없이 포장해서 집에 와서 먹었더니 좀 식어서 아쉽긴 하지만 다음에는 꼭 가게에서 먹어야겠어요
양고기 맛있고
건두부무침 맛있고 양많다
짜지 않고 양념이 딱 또 먹고 싶다맛집이다 친절하고
""
