리뷰
친절해요
굿
""
간식구매했어요
사랑해요
오전에 계신 아주머니 친절해서 좋아요
좋아요
좋아요
굿
사장님 친철하세요
""
굿
사장님이 친절합니다 
친절하고 다양해요
직분 마스크 안하심 
굿
굿
친절하고 좋아요
가다오다 잠시 목이 말라서
 생수 물사러갔던 편의점입니다
글저럭 야합니다 
사장님 포함 친절합니다
자주 가는 곳입니다 
여기는 항상 추천 추천
자주가는 편의점 
친절해요
시타임 직원 참 불친절하네요 새벽부터 애기들 스프랑 이것저것 사러왔다가 기분만 상해서 가네요
언제나 자주 이용하는곳
굿
항상친절한 사장님 
좋아요
친절합니다
행사상품 다양해요
