리뷰
감사히 맛있게 
잘 먹었습니다
너어무 음식이 맛잇엇고 사장님 최고의 서비스에 감동입니다
오랜만에 갔는데도 너무 맛있었어요
맛있어요
굿
현지인 맛집 
밥집아님 술집이예요
코다리튀김양념닭도리탕 밥이랑 먹었어요
숨은 맛집입니다
좋아요
좋아요
