리뷰
정말 음악 맛집
막귀인데도 역시 좋은 스피커로 들으면 좋은 노래가 더 좋구나 느껴요 
좋은 분위기에 술맛까지 절로 납니다
여행와서 완전 힐링 되었고 신청곡도 원하는것도 잘틀어 주시고 사장님이 너무 친절해서
너무 좋았습니다
제주도 오시면 방문하시면 후회 없는 선택이 될껍니다 굿
