리뷰
비오는 날 친한 언니들과 함께 온 커피마마 추운 날 마시면 몸이 따뜻하지는 수제 생강차 강추
좋아요
커피도 맛있고 디저트도 달지않아
좋아요
분위기도 아늑하고따뜻해요
추천해용
좋아요
망고 빙수 시원 적당히 달콤
좋아요
굿
좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
맛잇는 커피 맛잇는 수다
친절하시고 좋아요
공영주차장 바로 옆에 위치해있어서 커피한잔 테이크아웃하고 드라이브에 구웃
친절
친절해서 좋아요
매장은 작고아담하고 밖에 좌석도있어요 밖은 흡연자분들이 주로 앉아있으시네요 레모네이드 맛있었어요
조아요
굿
팥빙수 맛있어요
팥빙수가 맛있어요
좋아요
좋아요
좋아요
매장이 깨끗하고 좋았어요  맛도 굿 
서울 돌아가기 전에 한번 더 왔어요
앉아서 이야기하기 좋아요
귀여운 미니 붕어빵이 있어서 좋았어요
겨울에 커피랑 먹기 너무 좋네요
두번째 먹는건데
배고플때 최고음료 
요즘 살이 많이 쪘는데 다이어트에 좋겠죠 
직원 분이 너무 친절하시고 바게트볼이 맛있었어요 오렌지 주스가 평소에 마시던 맛이랑 달라서 여쭤봤더니 직접 착즙하시는 듯 다른 음료도 몇 개 수제로 만드시는 것 같아용
맛도없고 서비스도 안좋음
내가먼저 인사를해야하나
대꾸도없고 그냥 무표정에 대답도 안하심
다신 안가
좋아요
맛있어요
굿
맛있어요
분위기도 좋고 아메리카노 맛있어요
굿
