리뷰
좋았어요
괜찮았어요 와인 종류가 몇 없는 게 아쉬웠네요
일하시는 여자분 넘나 불친절하시내욤 굳이 다시 가지 않을듯요
맛있어요
나름 루프탑  분위기도 서비스도 좋아요
