리뷰
가성비가 좋아요 맛도 최고
맛있어요
양이 적어 보여 더 주문해야하나걱정했는데
맛있고 계란후라이 셀프로 술안주도 서빙언니 혼자서 바쁜데 일도 척척  맛도 최고 서비스도최고에요
음식이 정걀하고 반찬도 맛 있어요
맛있어요
오지 말라면 오지 마셈 이유가 다 있음
굿
굿
굿
맛있어요
갈비탕 먹방 맛있네요
맛있어요
