리뷰
생각날 때 가끔 오는 곳인데 늘 맛있게 먹고있습니다 
늘가는 고기집인데 고기도 저렴하고 맛도 좋아요
사장님도 친절하세요
우리 동네 숨은 맛집
고기 진짜 싸고 맛있어요
사장님 더 번창하시길
가족들끼리 외식하러 갔는데
다른 가게들에 비해 고기 가격도 엄청 싸고
고기도 맛있습니다
가족들끼리 외식 하거나
모임하기 좋은 곳이에요
사장님도 친절하시고 반찬도 다양하고
특히 열무국수가 고기랑 너무 잘 어울리고
맛있었습니다 다음에 또 갈게요
좋아요
다른 고깃집보다 가격도 싸고 고기가 너무 맛있습니다 사장님도 친절하세요
좋아요
조와요
