리뷰
굿
설문대여성센터 안에 있는 커피숍이에요 맛은 므난했어요 스무디도 먹을만 했어요
""
굿
설문대 안에 있어서
주차하기 좋고맛도 좋아요
가성비 좋구요
설문대여성문화센터안에 있어서 센터강의 때 편리하게 이용해요
조항요
넓고 쾌적해요
커피 맛있고 사장님도 친절하세요 
친절해요
조아요
음료 마싯고 직원분이 친절해요
