리뷰
진짜 중국인분들이 운영하는 중국음식점입니다
깔끔하고 맛있고 양도 많아요
정통마라탕집
""
국물이 짜요 
굿
찐맛집인가봐요
중국힌사장님 직접 운영하신다는 마라탕맛집
사장님 완전 친절해요
무엇보다 마라탕이 맛있어요
굿
군
마라샹궈 처음 먹어보는데 밥 도둑이예요
가지볶음밥 시켰는데 가지가 정말 조금 들었어요
현지느낌이라 기대했는데 별로 였어요
""
맛이 좋네요  현지 마라탕 느낌
잘 먹고 갑니다 
맛있음
마라탕 중국식에 꿔바로우 단짠바삭 맛있음
식사도중 주방쪽에서 담배냄새가 나서
불쾌했음
굿
맛있어요
마라탕이랑 꿔바로우 계란볶음밥 다 ㅤㅁㅏㅆ있어요
진짜 꿔바로우 맛집
맛도 괜찮고 직원분도 친절하시네요
현지맛 
""
맛이 좋네요  현지 마라탕 느낌
잘 먹고 갑니다 
맛있음
마라탕 중국식에 꿔바로우 단짠바삭 맛있음
식사도중 주방쪽에서 담배냄새가 나서
불쾌했음
굿
맛있어요
마라탕이랑 꿔바로우 계란볶음밥 다 ㅤㅁㅏㅆ있어요
진짜 꿔바로우 맛집
맛도 괜찮고 직원분도 친절하시네요
현지맛 
