리뷰
좋아요
맛있어요
맛있어요
흑돼지오겹살 진짜너무너무맛있다 제주도여행마지막날 흑돼지먹고싶어서 갔는데 신라스테이묵는다면 또가고싶다
양도많고 사장님진짜친절하심
고깃집인데 정신없지않고 차분함
늦은 저녁 시에 찾은 식당 너무 맛있게 먹었어요
강추 사장님도 친절하시고 음식맛도 너무 좋았습니다
맛있어요친절해요
맛없음
늦게 까지 영업하여 늦은시간 고기 먹기에는 좋지만
노래가 반복되서 나오고 고기도 중급이었어요
가격대도 있는편이구요
그래도 늦은시간 방문하기 좋은 곳입니다
초벌구이로 고기빨리먹을수 있다는것 외 립서비스가 좋음
고기는 기대밖임
제주 흑돼지가
이런건가
두톰한 목살과오겹살 맛있어요
사장님도 친절하시고 밑반찬도 맛있어요
연동시내에서 늦은 시간까지 흑도야지먹을수있는곳이에요
사장님 찐친절하시고 고기질도 좋아요
맛잇어요 고기짱짱
한우탕탕이맛있어요
손님이 많아서 그런지 어수선 하구 정리가 안되있니만 맛은 좋네요찌게가격이 좀 비싸네요
매우 친절하시네요
편안하게 식사할 수있고
반찬이 맛있어요
고기는 특히 더 맛있고요
된장국에 청양고추 송송
친절해요
맛ㅤㄹㅣㅆ어요
굿
배고파서 맛나게 먹음
고기도 맛있고 야채도 신선해요
사장님 넘나  친절하고 좋으십니당 굿굿  채소 반찬 넘나 신선하고 고기도 존맛이에오 다음에 제주와서 재방문 의사  기분좋게 잘먹고갑니다 
음식맛나고 친절합니다
굿
맛있어요
고기 엄청 맛있습니다명이나물이나 와시비 추가하시면 고기 위주로 더 많이 맛있게 먹을수 있을거 같습니다
좋아요 좋아요 좋아요
일단 고기가 맛있어야 하니까여
흑돼지 진짜 좋아하는데 넘나 맛있음
입에서 녹아요 녹아 
흑돼지부터 재료들이 다들 신선했고
나오는 반찬들도 다 맛있어요 
당연히 흑돼지는 맛있었고
육회 신선 그 자체 
소육회 넘나 맛있음
전복갈비탕 한그릇 하고왔어요
추운날 따끈한 전복갈비탕이 최고
고기도 맛있고 서비스도 좋았어요
기분좋게 식사하고갑니다또 올게요
""
제주산흑돼지는 명불허전
육즙가득하고 입에서 살살 녹습니다 
제주도오면 꼭 흑돼지는 맛봐야죠
회보다는 역시 흑돼지입니다
맛있게 잘 먹고가요
몸보신할 신선한 재료들이 잔뜩이네요
기력도 약해진거같아 기력버충하려고
낙지도 전복도 아주 많이 먹고왔어요 
좋아요
친절해요
흑돼지 오겹살 목살 다 맛나용
차돌된장찌개 맛있고요
어쩌다 맛집발견했네요
오후시부터 새벽시까지 영업해요
좋아요
한우 굿입니당 마블링 좋아요
잘 먹고갑니다 다 맛있네요
갈비찜이 양 엄청 많아요 제주도에서 먹은곳중에 손꼽을 수 있을정도에요
오겹살에 육회에 배터지게먹고왓네요
고기 좋음 직원분도 친절해요 
맛있게 잘먹었음당
장말 맛있게 먹었어요 
반찬도 많이나오구 된장찌게도맛있어요
고기는 당연히 좋구요
담에 또갈게용
사상님이친절하세요
방금먹고 지금막 숙소에 들어왔습니다
매년 제주여행하면서 한번도 갔던집을 또간적은 없는데 이곳은 며칠만에 생각나서 또왔습니다
다음 제주여행때도 분명히 생각나서 또 올듯합니다 역시나 흑돼지오겹살은 육즙이 풍부하고 육회도 시켜봤는데 신선하고 맛있습니다 된장찌개도 진하게 맛있고 동치미도 잘담그셔서 고기먹다가 한번씩 들이키면 시원하게 쏴악 내려주네요 고기를 무쌈과 깻잎에 싸서 드시면 양념 찍을필요없이 기가 막힙니다 숙소에 돌아온 지금까지도 배가 부르네요 더먹고싶은데 배가 불러서 못먹는게 아쉬울정도 사장님이 본래 제주분이 아니신데 제주가좋아서 내려오신거라합니다
내외분모두 친절하시고 고기맛반찬맛이 좋아서 오픈한지는 얼마안되셨지만 대박나실듯 다음에 또오겠습니다 코로나 조심하세요
매년 제주도를 방문하고 흑돼지를 먹는데 이제껏 먹었던 집들중 제일 맛있습니다 저희가 갔을땐 손님이 별로 없던 시간대라 사장님께서 직접 고기를 구워주셨는데 친절하고 서비스도 너무 좋았습니다
사모님께서 직접 하신 깻잎반찬동치미 등 반찬들까지 기가 막혔습니다
이번에는 제주에 좀 길게 있다가 갈 예정인데 시간되면 한번 더 방문하겠습니다 선물로 주신 마스크도 잘 쓸께요
맛있긴한데 양도 적고 가격이 비싸네요
맛있어요
된장찌개 깻잎 등등 사이드가 맛있다 고기는 그냥 
사장님은 친절하심
고기에 냉면 맛있습니다 사장님 친절하고밑반찬도 맛있었습니다재방문 할만합니다
함초돼지 목살오겹살소갈비살
낙지육회탕탕이까지
대박맛집이네요
고기도 야들야들
밑반찬도 맛있고
사장님이나 일하시는분들 모두
밝은얼굴로 너무 친절하시고
내집처럼 편히 먹고
기분좋게 갑니다 
""
자주 올께요
돼지 오겹살이랑 육회 진짜 맛있네요  사장님이 친절하세요  간만에 고기다운 고기 먹고 갑니다 
사장님과 직원분들 친절해요
역시 흑돼지가 맛나요
사장님과 직원분들 친절해요
역시 흑돼지가 맛나요
