리뷰
시에 들어가 시 분까지 
닭 나오길 닭모가지 빠지도록 기다림 
준비가 안되서 취소하고 간다더니 
분 되면 나온다고해서 추가로 기다림 
시 분까지 안나옴 
""
고객의 한 시간은 어떻게 보상
음료만 마시고 옴
""
주문이 밀리면 브레이킹을 걸던가
개념을 닥을 튀기셨나
친절해요
좋아요
교촌치킨은 언제 어디서나 맛있어요
감사합니다
가까워요
치맥
허니콤보에서
시나몬의 향기가
오랜만에 제주에서 친구 만나서 맛있게 잘 먹었어요
직원 분이 실수로 계산 잘 못하셨는데 제가 돌아 가기 전 알아 차리고 수정해 주셔서 고마웠습니다 누구나 친절할 수 있지만 누구나 정직 할 수 있다고 생각하지 않아요 고맙습니다
언제먹어도 맛있어요
여친이랑 자주가요 단골맛집
좋아요
제가 여러번 주문해 먹던 곳이라 외국 손님이 주문 부탁하셔서 주문 했는데 메뉴가 잘못 ㅤㅇㅘㅎ네요
다음날 알게 되었고 매장에 전화하니 틀 동안 전화를 않받아서 ㅤㅊㅏㅊ아갔더니 문은 닫쳐있고와순간 열불나
폐업전 아무 메뉴나 보낸건가 지금보니 폐업은 아니네요이제 교촌않먹습니다
콤보에 생맥 말이 필요없어요
허니콤보 말모말모
굿
좋아요
포장해서먹었어요
굿
레드윙은 진리죠
교촌치킨 오리지널이야말로 치킨의 원조로 맛있어요
제주에와서도 교촌치킨
아이들의 입맛은 어쩔 수 없는거지요
닭이 오래되었는지 순살치킨속이말랐구요
양녕도 너무 아꼈네요
좋아요
치킨 굿
굿
맛있어요
교촌치킨 최고
갓 나온 치킨 짱맛
교촌은믿고먹지요
아들이 조아하는 간장콤보
제주호점좋네요
맛있어요
굿
굿
굿
션하게 제주의 막밤을
떡볶이 맛집인건 이제 앎 
교촌치킨 매장에서 먹으니 맛도 좋고 밀떡이 아주 맛있습니다
굿
맛있어요
""
치킨집에서 바로 주문해서 먹으니 따뜻하고 맛있네요
맛있어요
""
맛있어요
굿
맛있어요
맛있어요
맛있어요
""
맛있어요
맛은 당연히 맛있고
매장이 작지 않아서 홀에서 먹기에도 괜찮아요
교촌의맛
직원분들 친절하시고
매장도 넓어요 다른 지점보다
닭도 깨끗한것같고 훨씬 맛있네요
나쵸칩도 맛있었어요
맛있어요
불친절
굿
""
굿
""
맛있어요
맛은 당연히 맛있고
매장이 작지 않아서 홀에서 먹기에도 괜찮아요
교촌의맛
직원분들 친절하시고
매장도 넓어요 다른 지점보다
닭도 깨끗한것같고 훨씬 맛있네요
나쵸칩도 맛있었어요
맛있어요
불친절
굿
""
굿
굿
""
좋아요
맛있고 친절하세용
굿
살살치킨 좋아용
주문했어요
순살로 주문했는데 사진처럼 닭 껍질인지 튀김옷인지 고기 없이 튀겨져 온 조각이 절반은 되는것 같아요
너무 당황스럽네요
좋아요
허니 콤보 맛있어요
좋네요오오오오
굿
항상 친절해요
맛있어요
맛있어요
맛있어요
둣
사장님이좋아서 가는호점 쿠폰모아서감자먹야디
교촌치킨 ㅤㅁㅏㅆ있어요 
굿
싹싹 먹었습니다
맛있어요
맛있게 잘 먹었어요
장사가 잘되서 그런지 치킨 선택의 폭은 
있는것중에 골라먹었어요
""
남자 알바생인지 직원인지는 모르겠지만 주문할때부터 너무 불친절해서 불쾌했습니다
제가 손님인데 왜 눈치를 보며 먹어야하는건지 
맛있어요
맛있어요
러무맛있음
배달 빠르고 허니콤보 맛있어요
교촌
굿
여태 먹어봤던 것 중에 제일 맛있었어요
맛있어요
역시 제주에서도 교촌이네요
맛있어요
맛있어요
맛있어용
맛있어욤
늘 시켜 먹는 곳이에요 
양이 생각보다 많아서 좋았습니다
맛있어요
자주시키는데 이번엔 닭비린내가 나고 닭고기 상태가 너무안좋았어요  속상하군요
넘 맛있어요
배달도 빠르게 해주시고 좋았는데
젓가락이 없어서 좀 불편했어요 
간장은맛이 살짝 부족하지만 레드는 맛있어요
단맛이 살짝 부족했어요
숙박했던 호텔과 아주 가까워서 포장주문 했는데 매장에 있는 직원분도 아주 친절하고 치킨도 맛있게 잘 먹었어요  감사합니당
네좀느끼함이
치킨은 교촌
배달도 빨랐어요
교촌은 사랑입니다 너무 맛있어요
좀 오래 걸리긴 했지만 맛은 있었어요
교촌 반반은진리예요
역시 교촌이네요
맛나요
역시 교촌이 맛있네요
내가 먹었던 교촌치킨중에 제일 맛없음
교촌은 맛이없을수가없는데 진짜 맛없음
남이 남긴저 준것처럼 짜고 시큼하고 
내가 이때까지먹었던 교촌이아님
본사에서 관리 좀 해야할듯
주문했을때 분 소요된다고 나와있었는데
분 후에나 받을 수 있었어요
음식도 다 식어서 예전만큼 맛있게 느껴지지 않았습니다
이럴줄 알았으면 주문 안 했을것 같아요
중간에 늦어질것 같다고 전화라도 주셨으면 
기다리다 지친다는 표현이 딱이네요
세 번만에 연결된 전화에 아까 출발했다 하셨는데 그 후로도 분이나 지나서 받을수 있었어요 앞으로는 주문할일 없을꺼예요
맛있고 모든거 만족합니다
진짜 맛있게 잘 먹었습니다
